survey version standard shift  ATLAS-c0 ATLAS-o0 ATLAS-c1 ATLAS-o1 ATLAS-c2 ATLAS-o2 ATLAS-c3 ATLAS-o3 ATLAS-c4 ATLAS-o4 ATLAS-c5 ATLAS-o5 ATLAS-c6 ATLAS-o6 ATLAS-c7 ATLAS-o7 ATLAS-c8 ATLAS-o8 
ATLAS ATLAS sdssj155745 0 17.6509 18.1283 17.6509 18.1283 17.6509 18.1283 17.6509 18.1283 17.6509 18.1283 17.6509 18.1283 17.6509 18.1283 17.6509 18.1283 17.6509 18.1283
ATLAS ATLAS sdssj155745 0 17.6515 18.1277 17.6515 18.1277 17.6515 18.1277 17.6515 18.1277 17.6515 18.1277 17.6515 18.1277 17.6515 18.1277 17.6515 18.1277 17.6515 18.1277
ATLAS ATLAS sdssj155745 0 17.6509 18.1264 17.6509 18.1264 17.6509 18.1264 17.6509 18.1264 17.6509 18.1264 17.6509 18.1264 17.6509 18.1264 17.6509 18.1264 17.6509 18.1264
ATLAS ATLAS sdssj155745 0 17.6538 18.1307 17.6538 18.1307 17.6538 18.1307 17.6538 18.1307 17.6538 18.1307 17.6538 18.1307 17.6538 18.1307 17.6538 18.1307 17.6538 18.1307
ATLAS ATLAS sdssj155745 0 17.6516 18.1254 17.6516 18.1254 17.6516 18.1254 17.6516 18.1254 17.6516 18.1254 17.6516 18.1254 17.6516 18.1254 17.6516 18.1254 17.6516 18.1254
ATLAS ATLAS sdssj155745 0 17.6487 18.1243 17.6487 18.1243 17.6487 18.1243 17.6487 18.1243 17.6487 18.1243 17.6487 18.1243 17.6487 18.1243 17.6487 18.1243 17.6487 18.1243
ATLAS ATLAS sdssj155745 0 17.6528 18.1287 17.6528 18.1287 17.6528 18.1287 17.6528 18.1287 17.6528 18.1287 17.6528 18.1287 17.6528 18.1287 17.6528 18.1287 17.6528 18.1287
ATLAS ATLAS sdssj155745 0 17.6522 18.1254 17.6522 18.1254 17.6522 18.1254 17.6522 18.1254 17.6522 18.1254 17.6522 18.1254 17.6522 18.1254 17.6522 18.1254 17.6522 18.1254
ATLAS ATLAS sdssj155745 0 17.6492 18.125 17.6492 18.125 17.6492 18.125 17.6492 18.125 17.6492 18.125 17.6492 18.125 17.6492 18.125 17.6492 18.125 17.6492 18.125
ATLAS ATLAS sdssj155745 0 17.6512 18.1268 17.6512 18.1268 17.6512 18.1268 17.6512 18.1268 17.6512 18.1268 17.6512 18.1268 17.6512 18.1268 17.6512 18.1268 17.6512 18.1268
ATLAS ATLAS sdssj155745 0 17.6499 18.1262 17.6499 18.1262 17.6499 18.1262 17.6499 18.1262 17.6499 18.1262 17.6499 18.1262 17.6499 18.1262 17.6499 18.1262 17.6499 18.1262
ATLAS ATLAS sdssj155745 0 17.651 18.1257 17.651 18.1257 17.651 18.1257 17.651 18.1257 17.651 18.1257 17.651 18.1257 17.651 18.1257 17.651 18.1257 17.651 18.1257
ATLAS ATLAS sdssj155745 0 17.653 18.1288 17.653 18.1288 17.653 18.1288 17.653 18.1288 17.653 18.1288 17.653 18.1288 17.653 18.1288 17.653 18.1288 17.653 18.1288
ATLAS ATLAS sdssj155745 0 17.6511 18.1264 17.6511 18.1264 17.6511 18.1264 17.6511 18.1264 17.6511 18.1264 17.6511 18.1264 17.6511 18.1264 17.6511 18.1264 17.6511 18.1264
ATLAS ATLAS sdssj155745 0 17.6501 18.1257 17.6501 18.1257 17.6501 18.1257 17.6501 18.1257 17.6501 18.1257 17.6501 18.1257 17.6501 18.1257 17.6501 18.1257 17.6501 18.1257
ATLAS ATLAS sdssj155745 0 17.652 18.128 17.652 18.128 17.652 18.128 17.652 18.128 17.652 18.128 17.652 18.128 17.652 18.128 17.652 18.128 17.652 18.128
ATLAS ATLAS sdssj155745 0 17.6505 18.1251 17.6505 18.1251 17.6505 18.1251 17.6505 18.1251 17.6505 18.1251 17.6505 18.1251 17.6505 18.1251 17.6505 18.1251 17.6505 18.1251
ATLAS ATLAS sdssj155745 0 17.6507 18.1275 17.6507 18.1275 17.6507 18.1275 17.6507 18.1275 17.6507 18.1275 17.6507 18.1275 17.6507 18.1275 17.6507 18.1275 17.6507 18.1275
ATLAS ATLAS sdssj155745 0 17.6528 18.1267 17.6528 18.1267 17.6528 18.1267 17.6528 18.1267 17.6528 18.1267 17.6528 18.1267 17.6528 18.1267 17.6528 18.1267 17.6528 18.1267
ATLAS ATLAS sdssj155745 0 17.6554 18.1313 17.6554 18.1313 17.6554 18.1313 17.6554 18.1313 17.6554 18.1313 17.6554 18.1313 17.6554 18.1313 17.6554 18.1313 17.6554 18.1313
ATLAS ATLAS sdssj155745 0 17.6519 18.1276 17.6519 18.1276 17.6519 18.1276 17.6519 18.1276 17.6519 18.1276 17.6519 18.1276 17.6519 18.1276 17.6519 18.1276 17.6519 18.1276
ATLAS ATLAS sdssj155745 0 17.6539 18.1296 17.6539 18.1296 17.6539 18.1296 17.6539 18.1296 17.6539 18.1296 17.6539 18.1296 17.6539 18.1296 17.6539 18.1296 17.6539 18.1296
ATLAS ATLAS sdssj155745 0 17.6507 18.1275 17.6507 18.1275 17.6507 18.1275 17.6507 18.1275 17.6507 18.1275 17.6507 18.1275 17.6507 18.1275 17.6507 18.1275 17.6507 18.1275
ATLAS ATLAS sdssj155745 0 17.6503 18.1276 17.6503 18.1276 17.6503 18.1276 17.6503 18.1276 17.6503 18.1276 17.6503 18.1276 17.6503 18.1276 17.6503 18.1276 17.6503 18.1276
ATLAS ATLAS sdssj155745 0 17.6523 18.1274 17.6523 18.1274 17.6523 18.1274 17.6523 18.1274 17.6523 18.1274 17.6523 18.1274 17.6523 18.1274 17.6523 18.1274 17.6523 18.1274
ATLAS ATLAS sdssj155745 0 17.6514 18.1284 17.6514 18.1284 17.6514 18.1284 17.6514 18.1284 17.6514 18.1284 17.6514 18.1284 17.6514 18.1284 17.6514 18.1284 17.6514 18.1284
ATLAS ATLAS sdssj155745 0 17.6533 18.1294 17.6533 18.1294 17.6533 18.1294 17.6533 18.1294 17.6533 18.1294 17.6533 18.1294 17.6533 18.1294 17.6533 18.1294 17.6533 18.1294
ATLAS ATLAS sdssj155745 0 17.6507 18.1256 17.6507 18.1256 17.6507 18.1256 17.6507 18.1256 17.6507 18.1256 17.6507 18.1256 17.6507 18.1256 17.6507 18.1256 17.6507 18.1256
ATLAS ATLAS sdssj155745 0 17.648 18.1242 17.648 18.1242 17.648 18.1242 17.648 18.1242 17.648 18.1242 17.648 18.1242 17.648 18.1242 17.648 18.1242 17.648 18.1242
ATLAS ATLAS sdssj155745 0 17.6486 18.1255 17.6486 18.1255 17.6486 18.1255 17.6486 18.1255 17.6486 18.1255 17.6486 18.1255 17.6486 18.1255 17.6486 18.1255 17.6486 18.1255
ATLAS ATLAS sdssj155745 0 17.6516 18.1268 17.6516 18.1268 17.6516 18.1268 17.6516 18.1268 17.6516 18.1268 17.6516 18.1268 17.6516 18.1268 17.6516 18.1268 17.6516 18.1268
ATLAS ATLAS sdssj155745 0 17.6519 18.1261 17.6519 18.1261 17.6519 18.1261 17.6519 18.1261 17.6519 18.1261 17.6519 18.1261 17.6519 18.1261 17.6519 18.1261 17.6519 18.1261
ATLAS ATLAS sdssj155745 0 17.6508 18.1278 17.6508 18.1278 17.6508 18.1278 17.6508 18.1278 17.6508 18.1278 17.6508 18.1278 17.6508 18.1278 17.6508 18.1278 17.6508 18.1278
ATLAS ATLAS sdssj155745 0 17.6504 18.1257 17.6504 18.1257 17.6504 18.1257 17.6504 18.1257 17.6504 18.1257 17.6504 18.1257 17.6504 18.1257 17.6504 18.1257 17.6504 18.1257
ATLAS ATLAS sdssj155745 0 17.6508 18.1266 17.6508 18.1266 17.6508 18.1266 17.6508 18.1266 17.6508 18.1266 17.6508 18.1266 17.6508 18.1266 17.6508 18.1266 17.6508 18.1266
ATLAS ATLAS sdssj155745 0 17.65 18.1272 17.65 18.1272 17.65 18.1272 17.65 18.1272 17.65 18.1272 17.65 18.1272 17.65 18.1272 17.65 18.1272 17.65 18.1272
ATLAS ATLAS sdssj155745 0 17.65 18.1251 17.65 18.1251 17.65 18.1251 17.65 18.1251 17.65 18.1251 17.65 18.1251 17.65 18.1251 17.65 18.1251 17.65 18.1251
ATLAS ATLAS sdssj155745 0 17.6517 18.1275 17.6517 18.1275 17.6517 18.1275 17.6517 18.1275 17.6517 18.1275 17.6517 18.1275 17.6517 18.1275 17.6517 18.1275 17.6517 18.1275
ATLAS ATLAS sdssj155745 0 17.6509 18.1264 17.6509 18.1264 17.6509 18.1264 17.6509 18.1264 17.6509 18.1264 17.6509 18.1264 17.6509 18.1264 17.6509 18.1264 17.6509 18.1264
ATLAS ATLAS sdssj155745 0 17.652 18.1273 17.652 18.1273 17.652 18.1273 17.652 18.1273 17.652 18.1273 17.652 18.1273 17.652 18.1273 17.652 18.1273 17.652 18.1273
ATLAS ATLAS sdssj155745 0 17.651 18.1266 17.651 18.1266 17.651 18.1266 17.651 18.1266 17.651 18.1266 17.651 18.1266 17.651 18.1266 17.651 18.1266 17.651 18.1266
ATLAS ATLAS sdssj155745 0 17.6505 18.1261 17.6505 18.1261 17.6505 18.1261 17.6505 18.1261 17.6505 18.1261 17.6505 18.1261 17.6505 18.1261 17.6505 18.1261 17.6505 18.1261
ATLAS ATLAS sdssj155745 0 17.6496 18.1241 17.6496 18.1241 17.6496 18.1241 17.6496 18.1241 17.6496 18.1241 17.6496 18.1241 17.6496 18.1241 17.6496 18.1241 17.6496 18.1241
ATLAS ATLAS sdssj155745 0 17.6508 18.125 17.6508 18.125 17.6508 18.125 17.6508 18.125 17.6508 18.125 17.6508 18.125 17.6508 18.125 17.6508 18.125 17.6508 18.125
ATLAS ATLAS sdssj155745 0 17.6495 18.1244 17.6495 18.1244 17.6495 18.1244 17.6495 18.1244 17.6495 18.1244 17.6495 18.1244 17.6495 18.1244 17.6495 18.1244 17.6495 18.1244
ATLAS ATLAS sdssj155745 0 17.6484 18.1238 17.6484 18.1238 17.6484 18.1238 17.6484 18.1238 17.6484 18.1238 17.6484 18.1238 17.6484 18.1238 17.6484 18.1238 17.6484 18.1238
ATLAS ATLAS sdssj155745 0 17.6508 18.1263 17.6508 18.1263 17.6508 18.1263 17.6508 18.1263 17.6508 18.1263 17.6508 18.1263 17.6508 18.1263 17.6508 18.1263 17.6508 18.1263
ATLAS ATLAS sdssj155745 0 17.6495 18.1281 17.6495 18.1281 17.6495 18.1281 17.6495 18.1281 17.6495 18.1281 17.6495 18.1281 17.6495 18.1281 17.6495 18.1281 17.6495 18.1281
ATLAS ATLAS sdssj155745 0 17.6491 18.1266 17.6491 18.1266 17.6491 18.1266 17.6491 18.1266 17.6491 18.1266 17.6491 18.1266 17.6491 18.1266 17.6491 18.1266 17.6491 18.1266
ATLAS ATLAS sdssj155745 0 17.6512 18.127 17.6512 18.127 17.6512 18.127 17.6512 18.127 17.6512 18.127 17.6512 18.127 17.6512 18.127 17.6512 18.127 17.6512 18.127
ATLAS ATLAS sdssj155745 0 17.6488 18.1252 17.6488 18.1252 17.6488 18.1252 17.6488 18.1252 17.6488 18.1252 17.6488 18.1252 17.6488 18.1252 17.6488 18.1252 17.6488 18.1252
ATLAS ATLAS sdssj155745 0 17.6497 18.1247 17.6497 18.1247 17.6497 18.1247 17.6497 18.1247 17.6497 18.1247 17.6497 18.1247 17.6497 18.1247 17.6497 18.1247 17.6497 18.1247
ATLAS ATLAS sdssj155745 0 17.6504 18.1253 17.6504 18.1253 17.6504 18.1253 17.6504 18.1253 17.6504 18.1253 17.6504 18.1253 17.6504 18.1253 17.6504 18.1253 17.6504 18.1253
ATLAS ATLAS sdssj181424 0 16.6971 17.1406 16.6971 17.1406 16.6971 17.1406 16.6971 17.1406 16.6971 17.1406 16.6971 17.1406 16.6971 17.1406 16.6971 17.1406 16.6971 17.1406
ATLAS ATLAS sdssj181424 0 16.6979 17.1403 16.6979 17.1403 16.6979 17.1403 16.6979 17.1403 16.6979 17.1403 16.6979 17.1403 16.6979 17.1403 16.6979 17.1403 16.6979 17.1403
ATLAS ATLAS sdssj181424 0 16.6964 17.1402 16.6964 17.1402 16.6964 17.1402 16.6964 17.1402 16.6964 17.1402 16.6964 17.1402 16.6964 17.1402 16.6964 17.1402 16.6964 17.1402
ATLAS ATLAS sdssj181424 0 16.6946 17.1378 16.6946 17.1378 16.6946 17.1378 16.6946 17.1378 16.6946 17.1378 16.6946 17.1378 16.6946 17.1378 16.6946 17.1378 16.6946 17.1378
ATLAS ATLAS sdssj181424 0 16.6971 17.1394 16.6971 17.1394 16.6971 17.1394 16.6971 17.1394 16.6971 17.1394 16.6971 17.1394 16.6971 17.1394 16.6971 17.1394 16.6971 17.1394
ATLAS ATLAS sdssj181424 0 16.6973 17.1405 16.6973 17.1405 16.6973 17.1405 16.6973 17.1405 16.6973 17.1405 16.6973 17.1405 16.6973 17.1405 16.6973 17.1405 16.6973 17.1405
ATLAS ATLAS sdssj181424 0 16.6975 17.1396 16.6975 17.1396 16.6975 17.1396 16.6975 17.1396 16.6975 17.1396 16.6975 17.1396 16.6975 17.1396 16.6975 17.1396 16.6975 17.1396
ATLAS ATLAS sdssj181424 0 16.6983 17.1418 16.6983 17.1418 16.6983 17.1418 16.6983 17.1418 16.6983 17.1418 16.6983 17.1418 16.6983 17.1418 16.6983 17.1418 16.6983 17.1418
ATLAS ATLAS sdssj181424 0 16.6979 17.1413 16.6979 17.1413 16.6979 17.1413 16.6979 17.1413 16.6979 17.1413 16.6979 17.1413 16.6979 17.1413 16.6979 17.1413 16.6979 17.1413
ATLAS ATLAS sdssj181424 0 16.6963 17.1398 16.6963 17.1398 16.6963 17.1398 16.6963 17.1398 16.6963 17.1398 16.6963 17.1398 16.6963 17.1398 16.6963 17.1398 16.6963 17.1398
ATLAS ATLAS sdssj181424 0 16.6986 17.1417 16.6986 17.1417 16.6986 17.1417 16.6986 17.1417 16.6986 17.1417 16.6986 17.1417 16.6986 17.1417 16.6986 17.1417 16.6986 17.1417
ATLAS ATLAS sdssj181424 0 16.6964 17.1394 16.6964 17.1394 16.6964 17.1394 16.6964 17.1394 16.6964 17.1394 16.6964 17.1394 16.6964 17.1394 16.6964 17.1394 16.6964 17.1394
ATLAS ATLAS sdssj181424 0 16.6947 17.1386 16.6947 17.1386 16.6947 17.1386 16.6947 17.1386 16.6947 17.1386 16.6947 17.1386 16.6947 17.1386 16.6947 17.1386 16.6947 17.1386
ATLAS ATLAS sdssj181424 0 16.6975 17.1401 16.6975 17.1401 16.6975 17.1401 16.6975 17.1401 16.6975 17.1401 16.6975 17.1401 16.6975 17.1401 16.6975 17.1401 16.6975 17.1401
ATLAS ATLAS sdssj181424 0 16.6953 17.1381 16.6953 17.1381 16.6953 17.1381 16.6953 17.1381 16.6953 17.1381 16.6953 17.1381 16.6953 17.1381 16.6953 17.1381 16.6953 17.1381
ATLAS ATLAS sdssj181424 0 16.6977 17.1403 16.6977 17.1403 16.6977 17.1403 16.6977 17.1403 16.6977 17.1403 16.6977 17.1403 16.6977 17.1403 16.6977 17.1403 16.6977 17.1403
ATLAS ATLAS sdssj181424 0 16.6974 17.1402 16.6974 17.1402 16.6974 17.1402 16.6974 17.1402 16.6974 17.1402 16.6974 17.1402 16.6974 17.1402 16.6974 17.1402 16.6974 17.1402
ATLAS ATLAS sdssj181424 0 16.6993 17.1414 16.6993 17.1414 16.6993 17.1414 16.6993 17.1414 16.6993 17.1414 16.6993 17.1414 16.6993 17.1414 16.6993 17.1414 16.6993 17.1414
ATLAS ATLAS sdssj181424 0 16.6952 17.138 16.6952 17.138 16.6952 17.138 16.6952 17.138 16.6952 17.138 16.6952 17.138 16.6952 17.138 16.6952 17.138 16.6952 17.138
ATLAS ATLAS sdssj181424 0 16.6976 17.14 16.6976 17.14 16.6976 17.14 16.6976 17.14 16.6976 17.14 16.6976 17.14 16.6976 17.14 16.6976 17.14 16.6976 17.14
ATLAS ATLAS sdssj181424 0 16.6954 17.1388 16.6954 17.1388 16.6954 17.1388 16.6954 17.1388 16.6954 17.1388 16.6954 17.1388 16.6954 17.1388 16.6954 17.1388 16.6954 17.1388
ATLAS ATLAS sdssj181424 0 16.6977 17.1413 16.6977 17.1413 16.6977 17.1413 16.6977 17.1413 16.6977 17.1413 16.6977 17.1413 16.6977 17.1413 16.6977 17.1413 16.6977 17.1413
ATLAS ATLAS sdssj181424 0 16.6965 17.1394 16.6965 17.1394 16.6965 17.1394 16.6965 17.1394 16.6965 17.1394 16.6965 17.1394 16.6965 17.1394 16.6965 17.1394 16.6965 17.1394
ATLAS ATLAS sdssj181424 0 16.6984 17.1399 16.6984 17.1399 16.6984 17.1399 16.6984 17.1399 16.6984 17.1399 16.6984 17.1399 16.6984 17.1399 16.6984 17.1399 16.6984 17.1399
ATLAS ATLAS sdssj181424 0 16.6982 17.141 16.6982 17.141 16.6982 17.141 16.6982 17.141 16.6982 17.141 16.6982 17.141 16.6982 17.141 16.6982 17.141 16.6982 17.141
ATLAS ATLAS sdssj181424 0 16.698 17.1407 16.698 17.1407 16.698 17.1407 16.698 17.1407 16.698 17.1407 16.698 17.1407 16.698 17.1407 16.698 17.1407 16.698 17.1407
ATLAS ATLAS sdssj181424 0 16.6956 17.1392 16.6956 17.1392 16.6956 17.1392 16.6956 17.1392 16.6956 17.1392 16.6956 17.1392 16.6956 17.1392 16.6956 17.1392 16.6956 17.1392
ATLAS ATLAS sdssj181424 0 16.6977 17.1401 16.6977 17.1401 16.6977 17.1401 16.6977 17.1401 16.6977 17.1401 16.6977 17.1401 16.6977 17.1401 16.6977 17.1401 16.6977 17.1401
ATLAS ATLAS sdssj181424 0 16.6965 17.1398 16.6965 17.1398 16.6965 17.1398 16.6965 17.1398 16.6965 17.1398 16.6965 17.1398 16.6965 17.1398 16.6965 17.1398 16.6965 17.1398
ATLAS ATLAS sdssj181424 0 16.6967 17.1392 16.6967 17.1392 16.6967 17.1392 16.6967 17.1392 16.6967 17.1392 16.6967 17.1392 16.6967 17.1392 16.6967 17.1392 16.6967 17.1392
ATLAS ATLAS sdssj181424 0 16.6963 17.14 16.6963 17.14 16.6963 17.14 16.6963 17.14 16.6963 17.14 16.6963 17.14 16.6963 17.14 16.6963 17.14 16.6963 17.14
ATLAS ATLAS sdssj181424 0 16.697 17.1402 16.697 17.1402 16.697 17.1402 16.697 17.1402 16.697 17.1402 16.697 17.1402 16.697 17.1402 16.697 17.1402 16.697 17.1402
ATLAS ATLAS sdssj181424 0 16.6961 17.1392 16.6961 17.1392 16.6961 17.1392 16.6961 17.1392 16.6961 17.1392 16.6961 17.1392 16.6961 17.1392 16.6961 17.1392 16.6961 17.1392
ATLAS ATLAS sdssj181424 0 16.6977 17.1412 16.6977 17.1412 16.6977 17.1412 16.6977 17.1412 16.6977 17.1412 16.6977 17.1412 16.6977 17.1412 16.6977 17.1412 16.6977 17.1412
ATLAS ATLAS sdssj181424 0 16.6972 17.141 16.6972 17.141 16.6972 17.141 16.6972 17.141 16.6972 17.141 16.6972 17.141 16.6972 17.141 16.6972 17.141 16.6972 17.141
ATLAS ATLAS sdssj181424 0 16.6976 17.1414 16.6976 17.1414 16.6976 17.1414 16.6976 17.1414 16.6976 17.1414 16.6976 17.1414 16.6976 17.1414 16.6976 17.1414 16.6976 17.1414
ATLAS ATLAS sdssj181424 0 16.6957 17.1387 16.6957 17.1387 16.6957 17.1387 16.6957 17.1387 16.6957 17.1387 16.6957 17.1387 16.6957 17.1387 16.6957 17.1387 16.6957 17.1387
ATLAS ATLAS sdssj181424 0 16.6969 17.142 16.6969 17.142 16.6969 17.142 16.6969 17.142 16.6969 17.142 16.6969 17.142 16.6969 17.142 16.6969 17.142 16.6969 17.142
ATLAS ATLAS sdssj181424 0 16.6967 17.1388 16.6967 17.1388 16.6967 17.1388 16.6967 17.1388 16.6967 17.1388 16.6967 17.1388 16.6967 17.1388 16.6967 17.1388 16.6967 17.1388
ATLAS ATLAS sdssj181424 0 16.6962 17.1404 16.6962 17.1404 16.6962 17.1404 16.6962 17.1404 16.6962 17.1404 16.6962 17.1404 16.6962 17.1404 16.6962 17.1404 16.6962 17.1404
ATLAS ATLAS sdssj181424 0 16.698 17.1401 16.698 17.1401 16.698 17.1401 16.698 17.1401 16.698 17.1401 16.698 17.1401 16.698 17.1401 16.698 17.1401 16.698 17.1401
ATLAS ATLAS sdssj181424 0 16.6974 17.1409 16.6974 17.1409 16.6974 17.1409 16.6974 17.1409 16.6974 17.1409 16.6974 17.1409 16.6974 17.1409 16.6974 17.1409 16.6974 17.1409
ATLAS ATLAS sdssj181424 0 16.6974 17.14 16.6974 17.14 16.6974 17.14 16.6974 17.14 16.6974 17.14 16.6974 17.14 16.6974 17.14 16.6974 17.14 16.6974 17.14
ATLAS ATLAS sdssj181424 0 16.6981 17.1412 16.6981 17.1412 16.6981 17.1412 16.6981 17.1412 16.6981 17.1412 16.6981 17.1412 16.6981 17.1412 16.6981 17.1412 16.6981 17.1412
ATLAS ATLAS sdssj181424 0 16.6967 17.1402 16.6967 17.1402 16.6967 17.1402 16.6967 17.1402 16.6967 17.1402 16.6967 17.1402 16.6967 17.1402 16.6967 17.1402 16.6967 17.1402
ATLAS ATLAS sdssj181424 0 16.6958 17.1401 16.6958 17.1401 16.6958 17.1401 16.6958 17.1401 16.6958 17.1401 16.6958 17.1401 16.6958 17.1401 16.6958 17.1401 16.6958 17.1401
ATLAS ATLAS sdssj181424 0 16.6971 17.1397 16.6971 17.1397 16.6971 17.1397 16.6971 17.1397 16.6971 17.1397 16.6971 17.1397 16.6971 17.1397 16.6971 17.1397 16.6971 17.1397
ATLAS ATLAS sdssj181424 0 16.6957 17.1395 16.6957 17.1395 16.6957 17.1395 16.6957 17.1395 16.6957 17.1395 16.6957 17.1395 16.6957 17.1395 16.6957 17.1395 16.6957 17.1395
ATLAS ATLAS sdssj181424 0 16.6978 17.1426 16.6978 17.1426 16.6978 17.1426 16.6978 17.1426 16.6978 17.1426 16.6978 17.1426 16.6978 17.1426 16.6978 17.1426 16.6978 17.1426
ATLAS ATLAS sdssj181424 0 16.6978 17.1404 16.6978 17.1404 16.6978 17.1404 16.6978 17.1404 16.6978 17.1404 16.6978 17.1404 16.6978 17.1404 16.6978 17.1404 16.6978 17.1404
ATLAS ATLAS sdssj181424 0 16.6972 17.1404 16.6972 17.1404 16.6972 17.1404 16.6972 17.1404 16.6972 17.1404 16.6972 17.1404 16.6972 17.1404 16.6972 17.1404 16.6972 17.1404
ATLAS ATLAS sdssj181424 0 16.6961 17.1395 16.6961 17.1395 16.6961 17.1395 16.6961 17.1395 16.6961 17.1395 16.6961 17.1395 16.6961 17.1395 16.6961 17.1395 16.6961 17.1395
ATLAS ATLAS sdssj181424 0 16.6974 17.1388 16.6974 17.1388 16.6974 17.1388 16.6974 17.1388 16.6974 17.1388 16.6974 17.1388 16.6974 17.1388 16.6974 17.1388 16.6974 17.1388
ATLAS ATLAS sdssj181424 0 16.6946 17.1384 16.6946 17.1384 16.6946 17.1384 16.6946 17.1384 16.6946 17.1384 16.6946 17.1384 16.6946 17.1384 16.6946 17.1384 16.6946 17.1384
ATLAS ATLAS sdssj181424 0 16.695 17.1391 16.695 17.1391 16.695 17.1391 16.695 17.1391 16.695 17.1391 16.695 17.1391 16.695 17.1391 16.695 17.1391 16.695 17.1391
ATLAS ATLAS sdssj181424 0 16.6983 17.1425 16.6983 17.1425 16.6983 17.1425 16.6983 17.1425 16.6983 17.1425 16.6983 17.1425 16.6983 17.1425 16.6983 17.1425 16.6983 17.1425
ATLAS ATLAS sdssj181424 0 16.6972 17.1398 16.6972 17.1398 16.6972 17.1398 16.6972 17.1398 16.6972 17.1398 16.6972 17.1398 16.6972 17.1398 16.6972 17.1398 16.6972 17.1398
ATLAS ATLAS sdssj181424 0 16.6976 17.1401 16.6976 17.1401 16.6976 17.1401 16.6976 17.1401 16.6976 17.1401 16.6976 17.1401 16.6976 17.1401 16.6976 17.1401 16.6976 17.1401
ATLAS ATLAS sdssj181424 0 16.6979 17.1413 16.6979 17.1413 16.6979 17.1413 16.6979 17.1413 16.6979 17.1413 16.6979 17.1413 16.6979 17.1413 16.6979 17.1413 16.6979 17.1413
ATLAS ATLAS sdssj181424 0 16.6972 17.1392 16.6972 17.1392 16.6972 17.1392 16.6972 17.1392 16.6972 17.1392 16.6972 17.1392 16.6972 17.1392 16.6972 17.1392 16.6972 17.1392
ATLAS ATLAS sdssj181424 0 16.6957 17.1384 16.6957 17.1384 16.6957 17.1384 16.6957 17.1384 16.6957 17.1384 16.6957 17.1384 16.6957 17.1384 16.6957 17.1384 16.6957 17.1384
ATLAS ATLAS sdssj181424 0 16.6958 17.1382 16.6958 17.1382 16.6958 17.1382 16.6958 17.1382 16.6958 17.1382 16.6958 17.1382 16.6958 17.1382 16.6958 17.1382 16.6958 17.1382
ATLAS ATLAS sdssj181424 0 16.6975 17.1413 16.6975 17.1413 16.6975 17.1413 16.6975 17.1413 16.6975 17.1413 16.6975 17.1413 16.6975 17.1413 16.6975 17.1413 16.6975 17.1413
ATLAS ATLAS sdssj181424 0 16.6967 17.1383 16.6967 17.1383 16.6967 17.1383 16.6967 17.1383 16.6967 17.1383 16.6967 17.1383 16.6967 17.1383 16.6967 17.1383 16.6967 17.1383
ATLAS ATLAS sdssj181424 0 16.6981 17.1421 16.6981 17.1421 16.6981 17.1421 16.6981 17.1421 16.6981 17.1421 16.6981 17.1421 16.6981 17.1421 16.6981 17.1421 16.6981 17.1421
ATLAS ATLAS sdssj181424 0 16.6949 17.1384 16.6949 17.1384 16.6949 17.1384 16.6949 17.1384 16.6949 17.1384 16.6949 17.1384 16.6949 17.1384 16.6949 17.1384 16.6949 17.1384
ATLAS ATLAS sdssj181424 0 16.6957 17.1386 16.6957 17.1386 16.6957 17.1386 16.6957 17.1386 16.6957 17.1386 16.6957 17.1386 16.6957 17.1386 16.6957 17.1386 16.6957 17.1386
ATLAS ATLAS sdssj181424 0 16.698 17.141 16.698 17.141 16.698 17.141 16.698 17.141 16.698 17.141 16.698 17.141 16.698 17.141 16.698 17.141 16.698 17.141
ATLAS ATLAS sdssj181424 0 16.6957 17.1395 16.6957 17.1395 16.6957 17.1395 16.6957 17.1395 16.6957 17.1395 16.6957 17.1395 16.6957 17.1395 16.6957 17.1395 16.6957 17.1395
ATLAS ATLAS sdssj181424 0 16.6982 17.1402 16.6982 17.1402 16.6982 17.1402 16.6982 17.1402 16.6982 17.1402 16.6982 17.1402 16.6982 17.1402 16.6982 17.1402 16.6982 17.1402
ATLAS ATLAS sdssj181424 0 16.6989 17.1424 16.6989 17.1424 16.6989 17.1424 16.6989 17.1424 16.6989 17.1424 16.6989 17.1424 16.6989 17.1424 16.6989 17.1424 16.6989 17.1424
ATLAS ATLAS sdssj181424 0 16.696 17.1393 16.696 17.1393 16.696 17.1393 16.696 17.1393 16.696 17.1393 16.696 17.1393 16.696 17.1393 16.696 17.1393 16.696 17.1393
ATLAS ATLAS sdssj181424 0 16.6961 17.139 16.6961 17.139 16.6961 17.139 16.6961 17.139 16.6961 17.139 16.6961 17.139 16.6961 17.139 16.6961 17.139 16.6961 17.139
ATLAS ATLAS sdssj181424 0 16.696 17.14 16.696 17.14 16.696 17.14 16.696 17.14 16.696 17.14 16.696 17.14 16.696 17.14 16.696 17.14 16.696 17.14
ATLAS ATLAS sdssj181424 0 16.6963 17.1394 16.6963 17.1394 16.6963 17.1394 16.6963 17.1394 16.6963 17.1394 16.6963 17.1394 16.6963 17.1394 16.6963 17.1394 16.6963 17.1394
ATLAS ATLAS sdssj181424 0 16.6975 17.1395 16.6975 17.1395 16.6975 17.1395 16.6975 17.1395 16.6975 17.1395 16.6975 17.1395 16.6975 17.1395 16.6975 17.1395 16.6975 17.1395
